payment_id,user_id,payment_date,amount,payment_method,status
958,545,2025-12-24 23:30:50.180662,9.99,paypal,success
959,545,2026-01-23 23:30:50.180662,9.99,paypal,success
960,546,2026-03-14 23:30:50.180663,0.0,paypal,success
961,546,2026-04-13 23:30:50.180663,0.0,card,failed
962,546,2026-05-13 23:30:50.180663,0.0,card,success
963,546,2026-06-12 23:30:50.180663,0.0,paypal,success
964,546,2026-07-12 23:30:50.180663,0.0,paypal,refunded
965,548,2025-06-12 23:30:50.180665,0.0,card,success
966,548,2025-07-12 23:30:50.180665,0.0,card,success
967,548,2025-08-11 23:30:50.180665,0.0,card,success
968,548,2025-09-10 23:30:50.180665,0.0,paypal,success
969,548,2025-10-10 23:30:50.180665,0.0,card,success
970,550,2025-06-30 23:30:50.180667,0.0,card,success
971,550,2025-07-30 23:30:50.180667,0.0,card,failed
972,552,2025-09-03 23:30:50.180669,0.0,card,success
973,552,2025-10-03 23:30:50.180669,0.0,paypal,success
974,555,2026-02-16 23:30:50.180671,9.99,paypal,failed
975,555,2026-03-18 23:30:50.180671,9.99,card,success
976,555,2026-04-17 23:30:50.180671,9.99,paypal,success
977,556,2025-08-14 23:30:50.180672,9.99,paypal,success
978,561,2025-04-28 23:30:50.180677,0.0,paypal,success
979,561,2025-05-28 23:30:50.180677,0.0,card,refunded
980,561,2025-06-27 23:30:50.180677,0.0,card,success
981,561,2025-07-27 23:30:50.180677,0.0,paypal,success
982,561,2025-08-26 23:30:50.180677,0.0,paypal,success
983,561,2025-09-25 23:30:50.180677,0.0,paypal,success
984,562,2025-12-16 23:30:50.180678,0.0,card,success
985,562,2026-01-15 23:30:50.180678,0.0,paypal,success
986,564,2025-11-05 23:30:50.180680,9.99,paypal,success
987,564,2025-12-05 23:30:50.180680,9.99,card,success
988,564,2026-01-04 23:30:50.180680,9.99,card,success
989,564,2026-02-03 23:30:50.180680,9.99,card,success
990,564,2026-03-05 23:30:50.180680,9.99,card,success
991,564,2026-04-04 23:30:50.180680,9.99,paypal,success
992,568,2025-10-03 23:30:50.180683,0.0,paypal,success
993,568,2025-11-02 23:30:50.180683,0.0,paypal,success
994,568,2025-12-02 23:30:50.180683,0.0,paypal,success
995,568,2026-01-01 23:30:50.180683,0.0,paypal,refunded
996,568,2026-01-31 23:30:50.180683,0.0,paypal,success
997,568,2026-03-02 23:30:50.180683,0.0,paypal,success
998,569,2025-05-19 23:30:50.180684,0.0,card,success
999,569,2025-06-18 23:30:50.180684,0.0,card,success
1000,570,2025-12-22 23:30:50.180685,9.99,card,success
1001,570,2026-01-21 23:30:50.180685,9.99,paypal,success
1002,570,2026-02-20 23:30:50.180685,9.99,card,success
1003,571,2025-06-14 23:30:50.180686,0.0,paypal,success
1004,577,2026-03-25 23:30:50.180692,0.0,paypal,success
1005,577,2026-04-24 23:30:50.180692,0.0,paypal,refunded
1006,581,2026-02-10 23:30:50.180696,14.99,paypal,success
1007,581,2026-03-12 23:30:50.180696,14.99,paypal,success
1008,581,2026-04-11 23:30:50.180696,14.99,paypal,success
1009,581,2026-05-11 23:30:50.180696,14.99,paypal,failed
1010,581,2026-06-10 23:30:50.180696,14.99,card,success
1011,581,2026-07-10 23:30:50.180696,14.99,card,success
1012,584,2025-07-20 23:30:50.180699,14.99,paypal,success
1013,584,2025-08-19 23:30:50.180699,14.99,card,failed
1014,584,2025-09-18 23:30:50.180699,14.99,paypal,success
1015,584,2025-10-18 23:30:50.180699,14.99,card,success
1016,584,2025-11-17 23:30:50.180699,14.99,card,success
1017,584,2025-12-17 23:30:50.180699,14.99,card,failed
1018,585,2025-09-21 23:30:50.180700,0.0,paypal,refunded
1019,585,2025-10-21 23:30:50.180700,0.0,paypal,success
1020,585,2025-11-20 23:30:50.180700,0.0,paypal,failed
1021,585,2025-12-20 23:30:50.180700,0.0,card,success
1022,586,2026-01-08 23:30:50.180700,0.0,card,success
1023,587,2026-01-23 23:30:50.180701,9.99,card,success
1024,587,2026-02-22 23:30:50.180701,9.99,card,success
1025,587,2026-03-24 23:30:50.180701,9.99,paypal,success
1026,587,2026-04-23 23:30:50.180701,9.99,paypal,success
1027,587,2026-05-23 23:30:50.180701,9.99,card,failed
1028,588,2025-06-14 23:30:50.180702,14.99,paypal,success
1029,588,2025-07-14 23:30:50.180702,14.99,paypal,success
1030,588,2025-08-13 23:30:50.180702,14.99,paypal,success
1031,588,2025-09-12 23:30:50.180702,14.99,paypal,success
1032,589,2025-07-03 23:30:50.180703,0.0,paypal,success
1033,589,2025-08-02 23:30:50.180703,0.0,card,success
1034,589,2025-09-01 23:30:50.180703,0.0,card,success
1035,589,2025-10-01 23:30:50.180703,0.0,paypal,success
1036,592,2025-10-10 23:30:50.180706,0.0,paypal,success
1037,592,2025-11-09 23:30:50.180706,0.0,paypal,success
1038,592,2025-12-09 23:30:50.180706,0.0,card,success
1039,594,2025-10-03 23:30:50.180708,0.0,card,success
1040,594,2025-11-02 23:30:50.180708,0.0,paypal,success
1041,594,2025-12-02 23:30:50.180708,0.0,paypal,success
1042,594,2026-01-01 23:30:50.180708,0.0,card,success
1043,594,2026-01-31 23:30:50.180708,0.0,card,success
1044,594,2026-03-02 23:30:50.180708,0.0,paypal,success
1045,595,2025-07-13 23:30:50.180709,9.99,card,success
1046,595,2025-08-12 23:30:50.180709,9.99,card,success
1047,596,2025-09-21 23:30:50.180710,9.99,paypal,success
1048,596,2025-10-21 23:30:50.180710,9.99,card,success
1049,596,2025-11-20 23:30:50.180710,9.99,paypal,success
1050,596,2025-12-20 23:30:50.180710,9.99,paypal,success
1051,596,2026-01-19 23:30:50.180710,9.99,card,success
1052,601,2025-05-25 23:30:50.180715,0.0,card,success
1053,601,2025-06-24 23:30:50.180715,0.0,card,success
1054,601,2025-07-24 23:30:50.180715,0.0,paypal,success
1055,601,2025-08-23 23:30:50.180715,0.0,paypal,success
1056,604,2025-10-17 23:30:50.180718,14.99,card,success
1057,604,2025-11-16 23:30:50.180718,14.99,paypal,failed
1058,607,2026-01-19 23:30:50.180720,9.99,card,success
1059,607,2026-02-18 23:30:50.180720,9.99,paypal,success
1060,611,2025-08-27 23:30:50.180724,0.0,paypal,success
1061,611,2025-09-26 23:30:50.180724,0.0,card,success
1062,612,2025-10-18 23:30:50.180725,9.99,card,success
1063,612,2025-11-17 23:30:50.180725,9.99,paypal,failed
1064,612,2025-12-17 23:30:50.180725,9.99,paypal,success
1065,612,2026-01-16 23:30:50.180725,9.99,paypal,success
1066,612,2026-02-15 23:30:50.180725,9.99,paypal,success
1067,612,2026-03-17 23:30:50.180725,9.99,paypal,success
1068,613,2025-08-04 23:30:50.180726,0.0,paypal,success
1069,613,2025-09-03 23:30:50.180726,0.0,paypal,success
1070,613,2025-10-03 23:30:50.180726,0.0,card,success
1071,613,2025-11-02 23:30:50.180726,0.0,card,success
1072,613,2025-12-02 23:30:50.180726,0.0,paypal,success
1073,613,2026-01-01 23:30:50.180726,0.0,paypal,success
1074,614,2025-07-14 23:30:50.180727,9.99,card,success
1075,614,2025-08-13 23:30:50.180727,9.99,card,success
1076,614,2025-09-12 23:30:50.180727,9.99,card,success
1077,615,2025-07-24 23:30:50.180728,9.99,paypal,success
1078,615,2025-08-23 23:30:50.180728,9.99,card,success
1079,615,2025-09-22 23:30:50.180728,9.99,card,failed
1080,615,2025-10-22 23:30:50.180728,9.99,card,success
1081,615,2025-11-21 23:30:50.180728,9.99,paypal,success
1082,615,2025-12-21 23:30:50.180728,9.99,card,success
1083,616,2026-03-12 23:30:50.180729,0.0,paypal,success
1084,617,2025-12-20 23:30:50.180730,0.0,card,success
1085,617,2026-01-19 23:30:50.180730,0.0,card,success
1086,617,2026-02-18 23:30:50.180730,0.0,card,success
1087,619,2026-04-12 23:30:50.180732,0.0,paypal,refunded
1088,619,2026-05-12 23:30:50.180732,0.0,paypal,failed
1089,619,2026-06-11 23:30:50.180732,0.0,card,success
1090,619,2026-07-11 23:30:50.180732,0.0,card,success
1091,619,2026-08-10 23:30:50.180732,0.0,paypal,success
1092,620,2025-11-13 23:30:50.180733,0.0,paypal,success
1093,620,2025-12-13 23:30:50.180733,0.0,paypal,failed
1094,620,2026-01-12 23:30:50.180733,0.0,card,success
1095,620,2026-02-11 23:30:50.180733,0.0,paypal,success
1096,621,2025-06-09 23:30:50.180734,14.99,card,success
1097,621,2025-07-09 23:30:50.180734,14.99,paypal,success
1098,621,2025-08-08 23:30:50.180734,14.99,paypal,success
1099,622,2025-05-07 23:30:50.180734,0.0,card,failed
1100,622,2025-06-06 23:30:50.180734,0.0,paypal,success
1101,624,2025-06-24 23:30:50.180736,9.99,paypal,failed
1102,624,2025-07-24 23:30:50.180736,9.99,card,success
1103,624,2025-08-23 23:30:50.180736,9.99,card,success
1104,624,2025-09-22 23:30:50.180736,9.99,card,success
1105,624,2025-10-22 23:30:50.180736,9.99,paypal,success
1106,625,2026-03-31 23:30:50.180737,9.99,paypal,success
1107,625,2026-04-30 23:30:50.180737,9.99,card,success
1108,625,2026-05-30 23:30:50.180737,9.99,paypal,success
1109,627,2025-11-17 23:30:50.180739,9.99,paypal,success
1110,627,2025-12-17 23:30:50.180739,9.99,paypal,success
1111,627,2026-01-16 23:30:50.180739,9.99,card,success
1112,627,2026-02-15 23:30:50.180739,9.99,paypal,success
1113,627,2026-03-17 23:30:50.180739,9.99,paypal,success
1114,629,2025-07-28 23:30:50.180741,9.99,paypal,success
1115,629,2025-08-27 23:30:50.180741,9.99,paypal,success
1116,631,2026-02-06 23:30:50.180743,9.99,paypal,refunded
1117,631,2026-03-08 23:30:50.180743,9.99,paypal,failed
1118,631,2026-04-07 23:30:50.180743,9.99,card,success
1119,631,2026-05-07 23:30:50.180743,9.99,paypal,success
1120,632,2025-10-07 23:30:50.180744,0.0,paypal,success
1121,632,2025-11-06 23:30:50.180744,0.0,card,success
1122,632,2025-12-06 23:30:50.180744,0.0,paypal,success
1123,632,2026-01-05 23:30:50.180744,0.0,card,success
1124,633,2026-02-18 23:30:50.180745,0.0,card,success
1125,634,2025-09-23 23:30:50.180746,14.99,card,success
1126,634,2025-10-23 23:30:50.180746,14.99,paypal,success
1127,636,2025-11-09 23:30:50.180748,9.99,card,success
1128,638,2025-08-12 23:30:50.180750,14.99,paypal,success
1129,642,2026-04-02 23:30:50.180753,0.0,card,success
1130,642,2026-05-02 23:30:50.180753,0.0,paypal,success
1131,642,2026-06-01 23:30:50.180753,0.0,card,success
1132,642,2026-07-01 23:30:50.180753,0.0,card,success
1133,644,2026-01-26 23:30:50.180755,0.0,paypal,success
1134,646,2026-02-25 23:30:50.180757,0.0,paypal,success
1135,646,2026-03-27 23:30:50.180757,0.0,card,failed
1136,646,2026-04-26 23:30:50.180757,0.0,paypal,success
1137,646,2026-05-26 23:30:50.180757,0.0,card,success
1138,646,2026-06-25 23:30:50.180757,0.0,card,success
1139,650,2025-11-01 23:30:50.180761,0.0,card,success
1140,650,2025-12-01 23:30:50.180761,0.0,card,success
1141,650,2025-12-31 23:30:50.180761,0.0,card,success
1142,650,2026-01-30 23:30:50.180761,0.0,paypal,success
1143,650,2026-03-01 23:30:50.180761,0.0,card,success
1144,652,2026-04-12 23:30:50.180763,9.99,card,failed
1145,652,2026-05-12 23:30:50.180763,9.99,paypal,success
1146,652,2026-06-11 23:30:50.180763,9.99,card,success
1147,652,2026-07-11 23:30:50.180763,9.99,paypal,success
1148,652,2026-08-10 23:30:50.180763,9.99,paypal,success
1149,658,2025-05-27 23:30:50.180768,0.0,card,success
1150,658,2025-06-26 23:30:50.180768,0.0,paypal,success
1151,658,2025-07-26 23:30:50.180768,0.0,paypal,failed
1152,658,2025-08-25 23:30:50.180768,0.0,paypal,success
1153,659,2026-04-02 23:30:50.180769,9.99,paypal,success
1154,666,2025-05-13 23:30:50.180776,0.0,card,success
1155,669,2025-11-17 23:30:50.180779,0.0,paypal,success
1156,669,2025-12-17 23:30:50.180779,0.0,paypal,success
1157,669,2026-01-16 23:30:50.180779,0.0,card,success
1158,669,2026-02-15 23:30:50.180779,0.0,paypal,success
1159,669,2026-03-17 23:30:50.180779,0.0,paypal,success
1160,670,2026-01-05 23:30:50.180780,0.0,paypal,success
1161,670,2026-02-04 23:30:50.180780,0.0,paypal,success
1162,672,2025-07-19 23:30:50.180782,14.99,card,success
1163,672,2025-08-18 23:30:50.180782,14.99,paypal,success
1164,672,2025-09-17 23:30:50.180782,14.99,paypal,success
1165,672,2025-10-17 23:30:50.180782,14.99,card,success
1166,672,2025-11-16 23:30:50.180782,14.99,card,success
1167,674,2025-10-04 23:30:50.180784,0.0,card,success
1168,674,2025-11-03 23:30:50.180784,0.0,paypal,success
1169,674,2025-12-03 23:30:50.180784,0.0,paypal,success
1170,674,2026-01-02 23:30:50.180784,0.0,paypal,success
1171,674,2026-02-01 23:30:50.180784,0.0,paypal,success
1172,675,2025-08-04 23:30:50.180785,0.0,card,failed
1173,675,2025-09-03 23:30:50.180785,0.0,paypal,success
1174,675,2025-10-03 23:30:50.180785,0.0,card,success
1175,676,2025-04-26 23:30:50.180786,0.0,paypal,success
1176,676,2025-05-26 23:30:50.180786,0.0,paypal,success
1177,677,2025-10-16 23:30:50.180787,0.0,paypal,success
1178,677,2025-11-15 23:30:50.180787,0.0,card,success
1179,677,2025-12-15 23:30:50.180787,0.0,card,success
1180,677,2026-01-14 23:30:50.180787,0.0,card,success
1181,677,2026-02-13 23:30:50.180787,0.0,card,success
1182,677,2026-03-15 23:30:50.180787,0.0,paypal,success
1183,678,2025-06-08 23:30:50.180788,0.0,paypal,success
1184,679,2025-09-14 23:30:50.180789,0.0,card,success
1185,683,2025-11-27 23:30:50.180793,9.99,card,success
1186,683,2025-12-27 23:30:50.180793,9.99,card,success
1187,683,2026-01-26 23:30:50.180793,9.99,paypal,success
1188,683,2026-02-25 23:30:50.180793,9.99,card,success
1189,683,2026-03-27 23:30:50.180793,9.99,card,refunded
1190,683,2026-04-26 23:30:50.180793,9.99,paypal,success
1191,684,2025-08-29 23:30:50.180793,14.99,paypal,success
1192,684,2025-09-28 23:30:50.180793,14.99,card,success
1193,684,2025-10-28 23:30:50.180793,14.99,paypal,failed
1194,685,2025-05-02 23:30:50.180794,0.0,paypal,failed
1195,686,2025-06-30 23:30:50.180795,14.99,card,success
1196,686,2025-07-30 23:30:50.180795,14.99,paypal,refunded
1197,686,2025-08-29 23:30:50.180795,14.99,card,success
1198,686,2025-09-28 23:30:50.180795,14.99,card,refunded
1199,686,2025-10-28 23:30:50.180795,14.99,card,failed
1200,687,2025-11-27 23:30:50.180796,0.0,card,failed
1201,687,2025-12-27 23:30:50.180796,0.0,paypal,success
1202,687,2026-01-26 23:30:50.180796,0.0,paypal,failed
1203,687,2026-02-25 23:30:50.180796,0.0,card,success
1204,687,2026-03-27 23:30:50.180796,0.0,card,success
1205,687,2026-04-26 23:30:50.180796,0.0,card,success
1206,690,2025-06-15 23:30:50.180799,9.99,card,success
1207,690,2025-07-15 23:30:50.180799,9.99,paypal,success
1208,690,2025-08-14 23:30:50.180799,9.99,paypal,failed
1209,690,2025-09-13 23:30:50.180799,9.99,paypal,success
1210,695,2025-08-07 23:30:50.180804,0.0,paypal,success
1211,695,2025-09-06 23:30:50.180804,0.0,paypal,success
1212,695,2025-10-06 23:30:50.180804,0.0,card,success
1213,696,2025-05-20 23:30:50.180805,9.99,card,success
1214,698,2026-01-28 23:30:50.180807,14.99,card,success
1215,698,2026-02-27 23:30:50.180807,14.99,card,success
1216,698,2026-03-29 23:30:50.180807,14.99,paypal,success
1217,698,2026-04-28 23:30:50.180807,14.99,card,success
1218,699,2025-06-23 23:30:50.180808,9.99,card,success
1219,699,2025-07-23 23:30:50.180808,9.99,paypal,success
1220,699,2025-08-22 23:30:50.180808,9.99,card,success
1221,701,2025-11-20 23:30:50.180810,14.99,paypal,success
1222,701,2025-12-20 23:30:50.180810,14.99,card,success
1223,701,2026-01-19 23:30:50.180810,14.99,paypal,success
1224,701,2026-02-18 23:30:50.180810,14.99,card,success
1225,702,2025-12-02 23:30:50.180810,9.99,card,success
1226,702,2026-01-01 23:30:50.180810,9.99,paypal,success
1227,702,2026-01-31 23:30:50.180810,9.99,card,success
1228,702,2026-03-02 23:30:50.180810,9.99,paypal,success
1229,702,2026-04-01 23:30:50.180810,9.99,paypal,success
1230,708,2025-12-27 23:30:50.180816,0.0,paypal,success
1231,708,2026-01-26 23:30:50.180816,0.0,paypal,success
1232,708,2026-02-25 23:30:50.180816,0.0,card,failed
1233,708,2026-03-27 23:30:50.180816,0.0,paypal,success
1234,708,2026-04-26 23:30:50.180816,0.0,paypal,success
1235,710,2025-12-20 23:30:50.180818,0.0,paypal,success
1236,710,2026-01-19 23:30:50.180818,0.0,paypal,success
1237,710,2026-02-18 23:30:50.180818,0.0,paypal,success
1238,710,2026-03-20 23:30:50.180818,0.0,paypal,success
1239,711,2025-09-15 23:30:50.180819,0.0,paypal,success
1240,711,2025-10-15 23:30:50.180819,0.0,paypal,success
1241,711,2025-11-14 23:30:50.180819,0.0,paypal,success
1242,712,2026-01-22 23:30:50.180820,0.0,card,success
1243,713,2025-04-28 23:30:50.180821,0.0,paypal,success
1244,713,2025-05-28 23:30:50.180821,0.0,card,success
1245,713,2025-06-27 23:30:50.180821,0.0,card,success
1246,713,2025-07-27 23:30:50.180821,0.0,paypal,success
1247,713,2025-08-26 23:30:50.180821,0.0,paypal,success
1248,716,2025-07-15 23:30:50.180824,9.99,paypal,success
1249,716,2025-08-14 23:30:50.180824,9.99,paypal,success
1250,716,2025-09-13 23:30:50.180824,9.99,card,refunded
1251,716,2025-10-13 23:30:50.180824,9.99,card,failed
1252,716,2025-11-12 23:30:50.180824,9.99,paypal,success
1253,716,2025-12-12 23:30:50.180824,9.99,card,success
1254,718,2025-06-13 23:30:50.180826,0.0,card,success
1255,718,2025-07-13 23:30:50.180826,0.0,paypal,success
1256,718,2025-08-12 23:30:50.180826,0.0,card,success
1257,718,2025-09-11 23:30:50.180826,0.0,card,success
1258,719,2025-07-07 23:30:50.180827,9.99,card,failed
1259,719,2025-08-06 23:30:50.180827,9.99,card,refunded
1260,719,2025-09-05 23:30:50.180827,9.99,paypal,success
1261,719,2025-10-05 23:30:50.180827,9.99,paypal,success
1262,719,2025-11-04 23:30:50.180827,9.99,card,success
1263,720,2025-12-16 23:30:50.180828,9.99,paypal,success
1264,720,2026-01-15 23:30:50.180828,9.99,card,success
1265,720,2026-02-14 23:30:50.180828,9.99,card,success
1266,720,2026-03-16 23:30:50.180828,9.99,paypal,refunded
1267,722,2026-03-18 23:30:50.180830,0.0,paypal,success
1268,722,2026-04-17 23:30:50.180830,0.0,card,success
1269,722,2026-05-17 23:30:50.180830,0.0,paypal,success
1270,722,2026-06-16 23:30:50.180830,0.0,card,success
1271,722,2026-07-16 23:30:50.180830,0.0,paypal,success
1272,722,2026-08-15 23:30:50.180830,0.0,card,refunded
1273,724,2025-11-08 23:30:50.180832,14.99,paypal,success
1274,724,2025-12-08 23:30:50.180832,14.99,paypal,success
1275,724,2026-01-07 23:30:50.180832,14.99,paypal,success
1276,724,2026-02-06 23:30:50.180832,14.99,paypal,success
1277,724,2026-03-08 23:30:50.180832,14.99,paypal,success
1278,724,2026-04-07 23:30:50.180832,14.99,card,success
1279,725,2025-07-29 23:30:50.180833,14.99,card,success
1280,725,2025-08-28 23:30:50.180833,14.99,card,success
1281,725,2025-09-27 23:30:50.180833,14.99,card,success
1282,727,2025-05-19 23:30:50.180835,9.99,paypal,success
1283,727,2025-06-18 23:30:50.180835,9.99,paypal,failed
1284,727,2025-07-18 23:30:50.180835,9.99,card,success
1285,727,2025-08-17 23:30:50.180835,9.99,paypal,success
1286,727,2025-09-16 23:30:50.180835,9.99,card,failed
1287,727,2025-10-16 23:30:50.180835,9.99,paypal,success
1288,729,2025-05-09 23:30:50.180837,9.99,card,success
1289,729,2025-06-08 23:30:50.180837,9.99,card,success
1290,729,2025-07-08 23:30:50.180837,9.99,paypal,success
1291,729,2025-08-07 23:30:50.180837,9.99,paypal,success
1292,729,2025-09-06 23:30:50.180837,9.99,paypal,success
1293,729,2025-10-06 23:30:50.180837,9.99,paypal,success
1294,730,2025-12-01 23:30:50.180837,0.0,card,refunded
1295,730,2025-12-31 23:30:50.180837,0.0,paypal,success
1296,730,2026-01-30 23:30:50.180837,0.0,card,success
1297,730,2026-03-01 23:30:50.180837,0.0,card,success
1298,730,2026-03-31 23:30:50.180837,0.0,paypal,success
1299,731,2026-01-04 23:30:50.180838,9.99,card,success
1300,731,2026-02-03 23:30:50.180838,9.99,paypal,success
1301,731,2026-03-05 23:30:50.180838,9.99,card,success
1302,731,2026-04-04 23:30:50.180838,9.99,paypal,failed
1303,735,2026-01-17 23:30:50.180842,0.0,card,failed
1304,735,2026-02-16 23:30:50.180842,0.0,card,success
1305,735,2026-03-18 23:30:50.180842,0.0,card,success
1306,735,2026-04-17 23:30:50.180842,0.0,paypal,success
1307,738,2025-10-03 23:30:50.180845,0.0,paypal,success
1308,738,2025-11-02 23:30:50.180845,0.0,card,refunded
1309,738,2025-12-02 23:30:50.180845,0.0,paypal,success
1310,738,2026-01-01 23:30:50.180845,0.0,card,success
1311,738,2026-01-31 23:30:50.180845,0.0,paypal,success
1312,738,2026-03-02 23:30:50.180845,0.0,card,success
1313,739,2025-09-09 23:30:50.180846,0.0,card,success
1314,739,2025-10-09 23:30:50.180846,0.0,paypal,success
1315,739,2025-11-08 23:30:50.180846,0.0,paypal,success
1316,739,2025-12-08 23:30:50.180846,0.0,paypal,success
1317,739,2026-01-07 23:30:50.180846,0.0,paypal,success
1318,739,2026-02-06 23:30:50.180846,0.0,card,success
1319,741,2025-07-08 23:30:50.180848,0.0,paypal,success
1320,742,2025-11-04 23:30:50.180849,14.99,paypal,success
1321,742,2025-12-04 23:30:50.180849,14.99,card,success
1322,742,2026-01-03 23:30:50.180849,14.99,card,success
1323,744,2025-12-19 23:30:50.180851,0.0,card,success
1324,746,2025-10-28 23:30:50.180853,9.99,card,success
1325,746,2025-11-27 23:30:50.180853,9.99,paypal,success
1326,746,2025-12-27 23:30:50.180853,9.99,paypal,success
1327,746,2026-01-26 23:30:50.180853,9.99,card,success
1328,746,2026-02-25 23:30:50.180853,9.99,card,failed
1329,750,2026-02-16 23:30:50.180856,0.0,card,success
1330,750,2026-03-18 23:30:50.180856,0.0,card,failed
1331,750,2026-04-17 23:30:50.180856,0.0,paypal,success
1332,750,2026-05-17 23:30:50.180856,0.0,paypal,success
1333,752,2026-02-28 23:30:50.180858,9.99,card,success
1334,752,2026-03-30 23:30:50.180858,9.99,paypal,success
1335,752,2026-04-29 23:30:50.180858,9.99,card,success
1336,752,2026-05-29 23:30:50.180858,9.99,card,success
1337,752,2026-06-28 23:30:50.180858,9.99,card,success
1338,752,2026-07-28 23:30:50.180858,9.99,paypal,success
1339,753,2026-03-17 23:30:50.180859,9.99,card,success
1340,753,2026-04-16 23:30:50.180859,9.99,paypal,success
1341,753,2026-05-16 23:30:50.180859,9.99,card,success
1342,753,2026-06-15 23:30:50.180859,9.99,paypal,success
1343,753,2026-07-15 23:30:50.180859,9.99,card,success
1344,753,2026-08-14 23:30:50.180859,9.99,card,success
1345,754,2025-05-01 23:30:50.180860,0.0,card,success
1346,754,2025-05-31 23:30:50.180860,0.0,card,success
1347,754,2025-06-30 23:30:50.180860,0.0,card,success
1348,758,2025-06-20 23:30:50.180864,9.99,paypal,success
1349,758,2025-07-20 23:30:50.180864,9.99,paypal,success
1350,758,2025-08-19 23:30:50.180864,9.99,paypal,failed
1351,758,2025-09-18 23:30:50.180864,9.99,paypal,success
1352,758,2025-10-18 23:30:50.180864,9.99,card,failed
1353,760,2026-02-24 23:30:50.180866,0.0,card,success
1354,760,2026-03-26 23:30:50.180866,0.0,paypal,success
1355,761,2025-10-17 23:30:50.180867,0.0,card,failed
1356,764,2025-09-01 23:30:50.180870,9.99,paypal,failed
1357,764,2025-10-01 23:30:50.180870,9.99,card,success
1358,765,2026-03-02 23:30:50.180871,0.0,paypal,refunded
1359,765,2026-04-01 23:30:50.180871,0.0,paypal,success
1360,765,2026-05-01 23:30:50.180871,0.0,paypal,success
1361,765,2026-05-31 23:30:50.180871,0.0,paypal,success
1362,766,2025-10-13 23:30:50.180871,9.99,paypal,success
1363,767,2025-08-25 23:30:50.180872,9.99,card,success
1364,767,2025-09-24 23:30:50.180872,9.99,card,success
1365,767,2025-10-24 23:30:50.180872,9.99,card,failed
1366,767,2025-11-23 23:30:50.180872,9.99,card,success
1367,767,2025-12-23 23:30:50.180872,9.99,paypal,success
1368,767,2026-01-22 23:30:50.180872,9.99,paypal,success
1369,769,2025-05-20 23:30:50.180874,0.0,paypal,success
1370,769,2025-06-19 23:30:50.180874,0.0,card,success
1371,769,2025-07-19 23:30:50.180874,0.0,paypal,success
1372,769,2025-08-18 23:30:50.180874,0.0,paypal,success
1373,769,2025-09-17 23:30:50.180874,0.0,card,success
1374,771,2026-03-06 23:30:50.180876,0.0,card,success
1375,771,2026-04-05 23:30:50.180876,0.0,paypal,success
1376,771,2026-05-05 23:30:50.180876,0.0,paypal,success
1377,771,2026-06-04 23:30:50.180876,0.0,card,success
1378,773,2025-07-11 23:30:50.180878,0.0,paypal,failed
1379,773,2025-08-10 23:30:50.180878,0.0,paypal,failed
1380,773,2025-09-09 23:30:50.180878,0.0,paypal,success
1381,773,2025-10-09 23:30:50.180878,0.0,card,success
1382,778,2025-05-23 23:30:50.180883,14.99,card,failed
1383,778,2025-06-22 23:30:50.180883,14.99,card,success
1384,778,2025-07-22 23:30:50.180883,14.99,paypal,success
1385,778,2025-08-21 23:30:50.180883,14.99,paypal,success
1386,778,2025-09-20 23:30:50.180883,14.99,paypal,success
1387,778,2025-10-20 23:30:50.180883,14.99,paypal,success
1388,780,2025-12-08 23:30:50.180885,0.0,card,success
1389,780,2026-01-07 23:30:50.180885,0.0,paypal,success
1390,780,2026-02-06 23:30:50.180885,0.0,card,success
1391,780,2026-03-08 23:30:50.180885,0.0,paypal,success
1392,780,2026-04-07 23:30:50.180885,0.0,paypal,success
1393,782,2025-10-18 23:30:50.180887,9.99,paypal,refunded
1394,782,2025-11-17 23:30:50.180887,9.99,card,success
1395,782,2025-12-17 23:30:50.180887,9.99,card,success
1396,782,2026-01-16 23:30:50.180887,9.99,card,success
1397,782,2026-02-15 23:30:50.180887,9.99,paypal,success
1398,783,2026-02-19 23:30:50.180888,9.99,paypal,success
1399,783,2026-03-21 23:30:50.180888,9.99,card,success
1400,783,2026-04-20 23:30:50.180888,9.99,paypal,success
1401,783,2026-05-20 23:30:50.180888,9.99,card,success
1402,783,2026-06-19 23:30:50.180888,9.99,paypal,success
1403,785,2026-03-22 23:30:50.180890,0.0,paypal,success
1404,785,2026-04-21 23:30:50.180890,0.0,card,failed
1405,785,2026-05-21 23:30:50.180890,0.0,card,success
1406,785,2026-06-20 23:30:50.180890,0.0,card,success
1407,786,2025-12-04 23:30:50.180891,9.99,paypal,success
1408,786,2026-01-03 23:30:50.180891,9.99,paypal,success
1409,786,2026-02-02 23:30:50.180891,9.99,card,success
1410,786,2026-03-04 23:30:50.180891,9.99,paypal,success
1411,786,2026-04-03 23:30:50.180891,9.99,card,success
1412,786,2026-05-03 23:30:50.180891,9.99,card,failed
1413,788,2026-02-18 23:30:50.180893,9.99,paypal,success
1414,788,2026-03-20 23:30:50.180893,9.99,paypal,success
1415,788,2026-04-19 23:30:50.180893,9.99,paypal,success
1416,791,2026-01-23 23:30:50.180895,0.0,paypal,success
1417,791,2026-02-22 23:30:50.180895,0.0,paypal,success
1418,791,2026-03-24 23:30:50.180895,0.0,paypal,failed
1419,791,2026-04-23 23:30:50.180895,0.0,card,success
1420,791,2026-05-23 23:30:50.180895,0.0,paypal,success
